Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
46,Yes,Travel_Rarely,658,Human Resources,28,3,Medical,1,1239,3,Male,79,4,3,Manager,1,Single,4021,21874,3,Y,No,11,3,4,80,2,5,4,1,0,0,1,0
49,No,Travel_Rarely,507,Sales,27,4,Life Sciences,1,1240,4,Female,95,3,3,Manager,4,Single,6939,6124,1,Y,No,11,3,2,80,2,7,6,4,7,1,3,2
43,No,Travel_Rarely,558,Research & Development,2,4,Life Sciences,1,1241,3,Male,36,3,2,Manager,3,Single,6653,9086,6,Y,Yes,13,4,4,80,0,11,1,1,6,3,4,6
27,Yes,Travel_Rarely,1212,Research & Development,11,2,Life Sciences,1,1242,4,Female,86,4,2,Research Director,1,Divorced,3887,3911,3,Y,No,16,3,3,80,0,16,5,2,15,0,4,0
31,No,Travel_Rarely,1334,Research & Development,7,3,Marketing,1,1243,4,Female,75,2,5,Manager,1,Divorced,4322,10788,3,Y,No,18,4,4,80,0,14,2,2,7,0,0,1
20,Yes,Travel_Rarely,325,Research & Development,2,2,Medical,1,1244,4,Female,51,3,2,Manager,2,Married,10803,24263,4,Y,Yes,15,4,3,80,0,13,4,1,3,1,3,2
51,Yes,Travel_Frequently,1378,Research & Development,2,3,Life Sciences,1,1245,3,Male,40,4,1,Research Director,1,Married,1985,26658,2,Y,No,17,3,4,80,1,25,2,1,23,3,4,0
33,No,Travel_Rarely,1285,Research & Development,6,3,Medical,1,1246,4,Male,62,4,2,Laboratory Technician,2,Married,4747,12184,3,Y,No,14,3,4,80,1,20,2,1,11,9,0,1
57,No,Travel_Rarely,1354,Sales,4,5,Life Sciences,1,1247,3,Male,83,2,2,Sales Executive,1,Single,5330,2550,1,Y,No,16,3,3,80,1,19,5,3,6,6,0,1
54,No,Travel_Rarely,1320,Sales,3,1,Other,1,1248,1,Female,49,3,1,Manager,2,Divorced,3084,6881,3,Y,No,16,3,4,80,2,7,1,2,2,2,1,2
28,No,Travel_Rarely,245,Human Resources,14,1,Life Sciences,1,1249,4,Male,34,2,4,Manager,2,Married,4586,23592,1,Y,No,13,4,2,80,0,8,3,2,3,0,1,1
30,No,Travel_Rarely,231,Research & Development,5,1,Technical Degree,1,1250,3,Female,97,4,2,Manager,4,Single,2844,23702,3,Y,No,13,3,1,80,0,21,3,3,7,3,4,5
41,Yes,Travel_Rarely,1166,Research & Development,9,3,Medical,1,1251,1,Male,43,4,4,Manager,2,Married,7203,9121,0,Y,No,17,3,3,80,2,3,1,2,0,0,3,0
21,Yes,Travel_Rarely,1139,Research & Development,1,4,Medical,1,1252,1,Male,32,2,1,Research Scientist,2,Married,2201,11251,6,Y,No,21,3,4,80,0,6,1,1,2,1,2,0
33,No,Travel_Rarely,1075,Sales,6,4,Life Sciences,1,1253,1,Male,87,3,2,Manager,3,Married,9296,16305,1,Y,No,19,3,3,80,0,9,1,3,8,0,0,5
32,No,Non-Travel,1091,Sales,3,4,Human Resources,1,1254,4,Male,56,4,1,Sales Executive,4,Married,4703,10542,3,Y,No,11,3,3,80,2,13,3,2,4,1,0,0
53,No,Travel_Rarely,640,Research & Development,6,4,Life Sciences,1,1255,3,Male,33,2,1,Research Scientist,2,Divorced,3756,19635,2,Y,No,11,3,3,80,3,17,1,2,3,3,2,3
38,No,Travel_Rarely,524,Research & Development,13,3,Medical,1,1256,2,Male,96,2,2,Research Scientist,4,Married,2689,19429,1,Y,No,13,3,1,80,3,10,4,3,1,1,6,1
34,Yes,Travel_Rarely,1454,Sales,13,1,Human Resources,1,1257,4,Male,93,1,5,Sales Representative,2,Married,9121,25930,3,Y,Yes,15,3,3,80,0,11,2,3,4,4,4,1
31,Yes,Travel_Frequently,1033,Research & Development,3,1,Other,1,1258,2,Female,71,3,2,Research Director,1,Married,3323,12057,8,Y,Yes,15,4,3,80,1,19,4,3,10,1,6,10
45,Yes,Travel_Frequently,1001,Sales,10,4,Medical,1,1259,4,Male,58,4,3,Sales Representative,2,Single,2439,17325,1,Y,Yes,19,3,4,80,0,8,4,4,2,0,2,2
32,No,Travel_Rarely,186,Research & Development,25,4,Human Resources,1,1260,3,Male,64,4,2,Research Director,3,Married,9236,16773,3,Y,No,19,4,2,80,3,9,2,3,0,0,0,0
36,Yes,Travel_Rarely,970,Sales,8,4,Marketing,1,1261,4,Male,48,2,1,Sales Executive,2,Single,2856,6615,2,Y,No,15,3,3,80,0,12,2,3,7,2,0,4
31,Yes,Travel_Rarely,103,Research & Development,1,3,Life Sciences,1,1262,3,Female,98,2,2,Manager,3,Divorced,4643,13494,2,Y,Yes,14,3,1,80,0,31,6,2,25,0,8,1
23,Yes,Travel_Rarely,308,Sales,10,3,Life Sciences,1,1263,2,Male,60,3,1,Sales Executive,2,Divorced,8032,2942,3,Y,No,16,3,2,80,2,17,5,4,6,0,1,6
28,Yes,Travel_Rarely,513,Research & Development,1,5,Life Sciences,1,1264,4,Female,72,4,4,Manager,4,Single,5403,25368,1,Y,Yes,18,3,3,80,3,0,4,2,0,0,5,0
32,Yes,Travel_Rarely,702,Sales,18,1,Life Sciences,1,1265,1,Male,50,3,3,Sales Executive,2,Divorced,13884,21591,4,Y,Yes,16,3,3,80,1,15,5,3,2,0,3,0
34,No,Travel_Rarely,222,Sales,6,4,Marketing,1,1266,4,Female,94,3,2,Manager,3,Married,2978,20261,5,Y,No,13,3,2,80,0,27,4,3,14,1,5,1
35,No,Travel_Rarely,110,Research & Development,4,2,Medical,1,1267,3,Male,63,3,3,Laboratory Technician,3,Divorced,4331,11067,4,Y,No,12,4,2,80,1,5,5,3,1,1,0,1
36,Yes,Travel_Rarely,413,Research & Development,1,1,Life Sciences,1,1268,3,Male,90,2,1,Manager,3,Married,4537,22443,0,Y,Yes,11,3,4,80,2,12,2,4,6,2,3,2
32,No,Travel_Rarely,925,Research & Development,4,4,Technical Degree,1,1269,3,Female,65,3,3,Research Scientist,2,Married,7134,8081,1,Y,No,15,4,4,80,1,3,1,4,3,3,3,3
49,Yes,Travel_Rarely,1329,Sales,21,3,Life Sciences,1,1270,1,Female,70,4,3,Sales Representative,4,Married,10648,7386,0,Y,No,17,3,2,80,0,2,3,2,1,1,2,1
45,No,Travel_Rarely,930,Research & Development,1,4,Human Resources,1,1271,3,Female,63,2,3,Manager,4,Single,5136,2382,2,Y,No,17,4,3,80,0,19,3,2,11,1,5,0
35,No,Travel_Rarely,601,Research & Development,5,4,Human Resources,1,1272,4,Male,54,3,2,Manager,2,Single,4525,20417,3,Y,No,19,3,2,80,2,20,4,4,9,0,13,9
39,Yes,Travel_Rarely,1010,Research & Development,24,3,Other,1,1273,2,Male,86,3,2,Manager,4,Single,2018,15567,2,Y,No,20,3,4,80,1,9,3,3,7,2,0,7
33,Yes,Travel_Rarely,751,Sales,4,4,Technical Degree,1,1274,3,Male,94,3,2,Manager,3,Single,5257,21889,4,Y,No,11,3,3,80,1,6,4,3,1,1,1,0
18,No,Travel_Frequently,246,Research & Development,5,3,Life Sciences,1,1275,3,Male,51,3,5,Manager,3,Single,3326,18800,2,Y,No,16,4,4,80,0,14,3,4,0,0,4,0
37,No,Travel_Rarely,502,Sales,7,2,Medical,1,1276,3,Male,89,3,4,Sales Representative,1,Married,7122,9944,1,Y,No,16,3,1,80,1,12,2,3,6,5,3,6
39,Yes,Travel_Frequently,1028,Sales,5,4,Life Sciences,1,1277,2,Male,83,4,2,Sales Representative,3,Married,3843,4876,1,Y,No,14,3,3,80,3,13,3,4,5,2,1,3
22,Yes,Travel_Rarely,787,Human Resources,1,3,Life Sciences,1,1278,3,Male,51,3,3,Manager,1,Divorced,4254,14548,1,Y,No,12,3,3,80,0,5,2,3,1,1,5,1
41,No,Non-Travel,856,Sales,1,1,Medical,1,1279,4,Female,90,3,4,Sales Representative,3,Single,2046,14466,2,Y,No,20,3,2,80,1,3,2,3,0,0,3,0
34,Yes,Non-Travel,584,Research & Development,8,4,Life Sciences,1,1280,2,Male,95,1,2,Research Director,3,Divorced,1657,14169,1,Y,No,12,4,2,80,0,10,3,3,0,0,2,0
40,No,Travel_Rarely,201,Research & Development,22,3,Human Resources,1,1281,3,Male,74,4,3,Research Scientist,4,Married,15011,16302,3,Y,No,11,3,3,80,0,40,2,4,34,5,0,0
34,No,Travel_Rarely,1328,Research & Development,1,4,Other,1,1282,3,Male,98,3,2,Research Director,1,Married,5312,2958,3,Y,No,15,3,3,80,2,24,3,3,10,1,1,3
48,No,Travel_Frequently,1333,Research & Development,2,4,Life Sciences,1,1283,3,Male,93,4,2,Laboratory Technician,4,Married,6264,6647,5,Y,No,14,3,1,80,2,18,1,3,17,0,13,0
39,Yes,Travel_Rarely,706,Sales,4,3,Medical,1,1284,3,Male,39,3,1,Manager,2,Married,2843,10149,0,Y,Yes,21,4,3,80,1,3,3,4,1,1,7,1
46,No,Travel_Rarely,850,Sales,14,3,Medical,1,1285,3,Male,96,1,2,Manager,3,Single,8310,18849,3,Y,No,16,4,2,80,0,36,2,3,22,0,3,6
46,Yes,Travel_Rarely,887,Research & Development,2,3,Other,1,1286,1,Female,40,2,4,Laboratory Technician,4,Married,7458,7431,1,Y,No,13,3,1,80,0,5,6,3,1,1,5,1
26,No,Travel_Rarely,368,Sales,19,3,Marketing,1,1287,4,Male,57,4,2,Manager,3,Married,3036,14640,2,Y,No,14,3,3,80,3,14,1,3,4,3,0,4
30,Yes,Travel_Rarely,607,Research & Development,1,4,Life Sciences,1,1288,4,Male,34,3,1,Laboratory Technician,2,Divorced,2602,4091,1,Y,Yes,14,3,2,80,0,26,2,3,12,0,0,2
41,Yes,Travel_Rarely,351,Sales,25,4,Medical,1,1289,2,Male,41,2,1,Manager,2,Divorced,3166,9909,1,Y,Yes,22,3,3,80,2,15,3,1,3,0,6,3
33,Yes,Travel_Rarely,540,Sales,7,2,Medical,1,1290,3,Male,73,2,2,Sales Executive,2,Married,4832,21341,3,Y,No,17,3,3,80,0,4,5,3,3,3,1,3
34,No,Travel_Rarely,488,Research & Development,9,3,Human Resources,1,1291,4,Male,58,3,2,Research Scientist,3,Married,5433,9631,2,Y,Yes,11,3,3,80,3,12,2,4,0,0,2,0
48,Yes,Non-Travel,597,Sales,4,5,Life Sciences,1,1292,4,Male,65,1,2,Sales Representative,2,Divorced,5029,18134,3,Y,Yes,14,3,3,80,3,3,2,3,0,0,6,0
34,No,Travel_Rarely,717,Research & Development,13,3,Life Sciences,1,1293,4,Male,64,3,1,Laboratory Technician,4,Divorced,10713,24072,3,Y,No,14,3,4,80,0,6,6,4,6,5,1,0
28,No,Travel_Rarely,1086,Research & Development,1,4,Other,1,1294,4,Female,37,2,3,Laboratory Technician,3,Divorced,3200,16230,1,Y,No,11,3,3,80,2,10,3,3,7,1,1,7
29,No,Travel_Rarely,757,Research & Development,1,4,Other,1,1295,1,Female,45,3,4,Manager,1,Married,2560,22798,4,Y,No,11,3,4,80,0,16,1,4,10,2,0,4
56,No,Travel_Rarely,238,Sales,4,3,Technical Degree,1,1296,4,Male,72,2,2,Sales Representative,2,Single,4915,7554,3,Y,No,17,3,2,80,0,19,6,2,5,1,14,0
35,Yes,Travel_Rarely,681,Sales,17,3,Medical,1,1297,4,Female,98,3,3,Sales Executive,2,Divorced,1779,14215,3,Y,Yes,12,3,3,80,1,20,4,1,7,3,10,4
24,No,Travel_Rarely,274,Sales,12,4,Medical,1,1298,3,Male,45,3,4,Manager,2,Single,7460,26532,3,Y,No,19,3,3,80,1,11,0,3,0,0,1,0
21,No,Travel_Rarely,103,Research & Development,6,3,Medical,1,1299,3,Male,85,2,3,Laboratory Technician,3,Married,5212,16251,6,Y,No,15,3,2,80,0,3,3,3,1,1,5,1
31,No,Travel_Rarely,1244,Research & Development,7,3,Life Sciences,1,1300,3,Male,70,3,3,Manager,3,Married,4012,4625,4,Y,No,13,4,3,80,1,38,0,3,29,4,4,1
35,Yes,Travel_Frequently,958,Sales,1,4,Medical,1,1301,3,Male,37,3,3,Manager,4,Married,3881,13641,3,Y,No,11,3,2,80,0,7,3,2,0,0,0,0
45,No,Travel_Frequently,599,Human Resources,16,4,Life Sciences,1,1302,2,Male,83,2,2,Manager,1,Single,8484,6537,5,Y,No,19,3,1,80,0,12,1,3,7,2,0,6
44,No,Travel_Rarely,1245,Sales,13,2,Life Sciences,1,1303,1,Female,34,3,2,Manager,4,Divorced,8323,16770,1,Y,No,16,3,2,80,1,6,3,3,1,1,0,1
36,No,Non-Travel,891,Research & Development,9,2,Other,1,1304,1,Female,38,3,4,Research Scientist,2,Married,4239,23272,4,Y,Yes,13,3,3,80,1,21,3,3,8,3,0,0
32,No,Travel_Rarely,1066,Research & Development,5,2,Life Sciences,1,1305,3,Female,95,3,2,Research Director,2,Married,7009,3491,0,Y,Yes,11,3,4,80,1,22,3,4,8,7,2,1
40,No,Non-Travel,250,Research & Development,29,3,Other,1,1306,2,Male,59,2,4,Research Director,3,Married,8250,15387,1,Y,No,20,3,2,80,1,1,3,4,1,1,2,1
21,No,Travel_Rarely,943,Research & Development,19,3,Life Sciences,1,1307,4,Male,94,3,3,Research Scientist,4,Divorced,6010,18259,3,Y,Yes,11,3,3,80,2,6,5,3,2,0,15,2
54,No,Non-Travel,956,Research & Development,9,3,Life Sciences,1,1308,1,Male,59,2,2,Manager,2,Married,4344,19919,2,Y,No,13,3,1,80,1,9,3,3,7,4,1,1
42,Yes,Travel_Rarely,320,Sales,4,1,Medical,1,1309,4,Female,76,3,3,Sales Representative,4,Married,6177,4974,3,Y,Yes,17,4,2,80,0,17,0,3,3,0,3,1
44,Yes,Non-Travel,284,Research & Development,8,3,Marketing,1,1310,4,Female,60,3,2,Manager,4,Married,2634,25537,7,Y,No,20,3,4,80,1,10,2,4,1,1,1,0
27,No,Travel_Frequently,617,Sales,7,3,Medical,1,1311,4,Female,89,3,3,Sales Executive,4,Divorced,5128,6471,5,Y,No,14,3,3,80,1,23,2,4,9,4,0,4
48,No,Travel_Rarely,671,Research & Development,4,3,Other,1,1312,4,Male,38,4,2,Manager,1,Married,4273,3360,4,Y,No,12,3,2,80,1,1,2,3,1,1,6,0
32,No,Travel_Rarely,299,Research & Development,3,3,Life Sciences,1,1313,1,Male,83,2,4,Research Director,4,Divorced,3889,22772,5,Y,No,14,3,2,80,1,20,2,1,13,1,1,0
28,Yes,Travel_Frequently,1151,Research & Development,4,2,Other,1,1314,3,Male,90,4,2,Manager,4,Single,1744,4931,2,Y,No,18,3,4,80,0,11,3,2,5,5,7,0
36,No,Travel_Rarely,559,Research & Development,7,4,Life Sciences,1,1315,1,Female,93,2,3,Research Scientist,3,Single,2652,11740,4,Y,No,19,3,2,80,0,6,2,3,0,0,8,0
36,Yes,Travel_Frequently,214,Research & Development,5,2,Other,1,1316,4,Female,35,4,5,Research Director,4,Single,3671,22800,7,Y,Yes,11,3,2,80,1,19,2,3,8,1,5,2
27,No,Travel_Rarely,810,Research & Development,2,3,Life Sciences,1,1317,2,Male,74,3,1,Manager,4,Married,8408,11292,3,Y,No,15,3,3,80,0,14,3,3,5,1,0,1
28,No,Travel_Frequently,1354,Research & Development,12,5,Technical Degree,1,1318,3,Male,94,4,3,Manager,3,Married,5834,6922,1,Y,No,11,3,3,80,1,15,2,3,2,2,10,2
28,No,Travel_Frequently,461,Sales,6,3,Medical,1,1319,4,Female,66,2,1,Sales Representative,1,Married,8636,21394,1,Y,No,18,3,3,80,1,12,2,3,3,0,0,0
28,No,Non-Travel,1223,Sales,1,4,Life Sciences,1,1320,4,Male,46,3,3,Sales Representative,3,Married,10360,18705,0,Y,Yes,16,3,4,80,1,11,1,4,2,0,8,1
33,Yes,Travel_Rarely,1429,Sales,4,2,Other,1,1321,4,Female,54,3,2,Sales Executive,1,Married,5988,20863,1,Y,Yes,11,3,2,80,1,5,2,3,2,0,2,2
24,Yes,Travel_Rarely,813,Sales,19,3,Life Sciences,1,1322,3,Male,79,4,4,Sales Executive,2,Divorced,5346,23183,1,Y,No,20,3,4,80,0,13,6,2,1,0,1,1
30,No,Travel_Rarely,1146,Research & Development,12,3,Life Sciences,1,1323,3,Male,60,4,4,Research Director,3,Divorced,2741,13343,0,Y,Yes,16,3,2,80,3,17,2,3,3,2,3,3
46,No,Non-Travel,1028,Sales,3,1,Technical Degree,1,1324,3,Female,61,2,1,Sales Executive,2,Married,16187,20395,5,Y,No,15,3,3,80,1,12,1,3,2,2,2,0
44,No,Non-Travel,276,Human Resources,25,3,Life Sciences,1,1325,1,Female,77,3,1,Manager,3,Divorced,2099,18591,1,Y,No,14,4,4,80,1,13,3,4,8,4,4,6
27,No,Travel_Rarely,380,Sales,1,3,Life Sciences,1,1326,4,Male,46,3,2,Sales Executive,4,Married,5277,4245,1,Y,Yes,14,3,3,80,0,20,2,3,8,0,2,2
45,No,Travel_Rarely,309,Sales,29,3,Medical,1,1327,3,Female,90,2,2,Sales Executive,3,Single,8100,18905,2,Y,No,13,3,4,80,0,12,6,3,4,2,1,4
19,No,Travel_Rarely,876,Research & Development,2,5,Technical Degree,1,1328,1,Female,86,2,1,Research Director,4,Single,8168,6692,7,Y,No,12,3,4,80,1,24,1,3,10,2,1,1
58,Yes,Travel_Rarely,406,Research & Development,1,1,Life Sciences,1,1329,4,Male,86,4,1,Research Director,1,Married,2457,24598,6,Y,No,19,3,1,80,0,25,1,3,12,0,1,2
48,No,Travel_Frequently,829,Research & Development,5,3,Medical,1,1330,3,Male,99,3,2,Research Scientist,4,Married,3820,21856,3,Y,No,13,3,3,80,0,8,0,4,6,6,1,6
31,Yes,Non-Travel,1093,Research & Development,4,3,Marketing,1,1331,4,Male,62,2,1,Laboratory Technician,4,Divorced,3043,20422,1,Y,No,13,3,4,80,0,20,3,1,6,2,0,6
40,No,Non-Travel,1480,Research & Development,6,3,Technical Degree,1,1332,4,Male,48,2,4,Manager,2,Divorced,1497,19434,4,Y,No,14,3,3,80,1,10,3,3,2,2,3,0
24,Yes,Travel_Rarely,132,Sales,14,4,Other,1,1333,4,Female,44,3,3,Sales Executive,2,Single,5314,10430,1,Y,No,20,3,2,80,1,18,2,2,15,2,1,6
37,Yes,Travel_Rarely,226,Human Resources,16,3,Marketing,1,1334,1,Male,64,3,3,Human Resources,2,Married,3195,24161,3,Y,No,19,3,1,80,1,4,3,2,0,0,2,0
35,No,Travel_Rarely,532,Human Resources,4,1,Medical,1,1335,2,Male,78,3,1,Human Resources,4,Married,12128,9982,4,Y,No,13,4,2,80,2,9,3,3,3,0,2,3
29,Yes,Travel_Rarely,962,Research & Development,5,4,Medical,1,1336,4,Female,65,3,1,Manager,4,Divorced,7108,16102,3,Y,No,19,3,1,80,0,13,0,2,8,2,5,1
32,Yes,Travel_Rarely,809,Sales,1,4,Life Sciences,1,1337,4,Male,83,2,2,Sales Representative,2,Single,5038,15059,5,Y,No,15,4,3,80,1,9,3,2,0,0,5,0
31,No,Non-Travel,1416,Research & Development,1,3,Marketing,1,1338,3,Female,65,3,5,Laboratory Technician,3,Married,3701,17010,3,Y,No,11,3,1,80,0,8,1,3,1,1,13,1
26,Yes,Travel_Rarely,560,Sales,9,3,Human Resources,1,1339,3,Male,82,2,2,Sales Executive,1,Divorced,5266,8786,2,Y,Yes,13,3,2,80,1,13,4,3,6,6,0,1
29,Yes,Travel_Rarely,1159,Sales,1,2,Marketing,1,1340,2,Female,89,4,2,Manager,3,Divorced,4215,4376,3,Y,Yes,19,4,3,80,1,12,4,1,5,5,0,0
24,No,Travel_Rarely,844,Sales,11,2,Life Sciences,1,1341,4,Female,73,2,1,Sales Representative,4,Married,5124,16504,4,Y,No,22,4,3,80,0,11,4,3,9,5,1,0
44,No,Travel_Rarely,442,Research & Development,6,2,Medical,1,1342,2,Female,62,4,3,Research Scientist,1,Single,15382,24569,6,Y,No,16,3,3,80,1,25,2,2,11,7,6,9
28,Yes,Travel_Rarely,940,Research & Development,1,3,Medical,1,1343,2,Female,73,3,3,Research Scientist,4,Married,2594,7833,3,Y,No,12,3,3,80,2,13,6,2,0,0,2,0
26,Yes,Travel_Rarely,1462,Research & Development,6,5,Marketing,1,1344,3,Male,84,3,1,Laboratory Technician,4,Divorced,4441,14313,0,Y,No,14,3,1,80,0,9,3,3,0,0,1,0
44,No,Travel_Rarely,1295,Research & Development,1,3,Marketing,1,1345,2,Male,73,3,2,Laboratory Technician,4,Married,7508,4436,1,Y,No,12,3,1,80,1,13,0,2,8,4,4,1
40,Yes,Travel_Rarely,1271,Research & Development,5,2,Medical,1,1346,4,Female,80,3,3,Research Scientist,1,Divorced,3865,21211,4,Y,Yes,12,3,1,80,3,8,4,4,2,2,3,2
44,No,Non-Travel,421,Sales,14,2,Life Sciences,1,1347,1,Female,80,4,2,Manager,2,Married,12686,23715,5,Y,No,12,3,3,80,1,14,2,2,6,5,3,5
45,Yes,Non-Travel,1154,Research & Development,5,3,Other,1,1348,1,Male,36,3,3,Manager,1,Married,7384,22917,6,Y,Yes,14,3,1,80,1,10,1,4,1,1,2,1
54,No,Travel_Rarely,475,Human Resources,1,3,Marketing,1,1349,3,Female,30,2,3,Human Resources,4,Married,3192,16588,4,Y,No,15,3,4,80,2,13,0,4,4,0,2,2
35,No,Travel_Rarely,472,Sales,11,3,Life Sciences,1,1350,3,Male,42,3,3,Sales Executive,3,Married,5554,7966,1,Y,No,14,3,2,80,0,17,2,4,4,4,2,4
23,Yes,Travel_Rarely,1135,Research & Development,1,3,Life Sciences,1,1351,1,Female,77,2,2,Laboratory Technician,1,Married,3220,18524,5,Y,Yes,14,3,4,80,0,17,3,3,6,3,2,6
39,Yes,Non-Travel,517,Research & Development,12,3,Other,1,1352,3,Male,76,3,4,Research Scientist,4,Married,3047,8141,0,Y,Yes,17,3,3,80,2,19,1,4,5,0,0,5
30,Yes,Travel_Frequently,1058,Research & Development,5,2,Other,1,1353,3,Male,76,2,4,Research Director,2,Divorced,4518,8600,5,Y,Yes,14,3,3,80,2,7,1,4,4,4,0,1
28,No,Non-Travel,1240,Research & Development,5,1,Life Sciences,1,1354,4,Male,39,3,2,Laboratory Technician,1,Single,10490,9594,4,Y,Yes,14,3,4,80,0,6,3,2,2,2,1,0
37,Yes,Travel_Rarely,185,Research & Development,17,1,Life Sciences,1,1355,1,Male,55,3,1,Research Director,3,Married,7686,6803,4,Y,Yes,14,3,3,80,0,7,1,3,0,0,5,0
44,No,Travel_Rarely,684,Research & Development,11,2,Life Sciences,1,1356,4,Male,79,2,3,Manager,1,Married,4848,25625,3,Y,No,20,3,3,80,1,0,2,1,0,0,1,0
29,No,Non-Travel,984,Human Resources,1,1,Life Sciences,1,1357,3,Male,76,3,1,Human Resources,2,Married,7853,26341,3,Y,No,13,3,4,80,2,14,3,3,3,3,7,0
48,No,Travel_Rarely,1181,Research & Development,3,3,Medical,1,1358,1,Male,73,3,4,Research Director,2,Divorced,5774,3281,4,Y,No,17,3,3,80,1,8,4,3,3,3,4,1
28,Yes,Non-Travel,972,Sales,18,4,Medical,1,1359,1,Female,30,2,1,Sales Representative,4,Married,2435,9122,2,Y,No,12,3,4,80,3,19,1,2,5,5,5,5
34,No,Travel_Rarely,401,Research & Development,1,4,Medical,1,1360,3,Male,92,3,4,Laboratory Technician,4,Married,4504,6359,0,Y,No,16,4,3,80,3,5,2,4,2,2,0,2
40,Yes,Travel_Frequently,323,Human Resources,7,3,Marketing,1,1361,2,Male,46,3,2,Human Resources,3,Married,4703,19071,3,Y,Yes,16,3,4,80,2,12,4,1,8,1,0,1
33,No,Travel_Rarely,1035,Sales,11,4,Life Sciences,1,1362,2,Female,46,2,3,Manager,4,Married,7762,11956,2,Y,Yes,18,3,2,80,1,23,0,4,13,0,0,3
21,Yes,Travel_Rarely,334,Research & Development,8,2,Life Sciences,1,1363,2,Female,68,4,2,Research Scientist,3,Single,3498,4964,4,Y,No,13,3,2,80,1,6,5,1,2,0,3,2
45,Yes,Travel_Rarely,279,Research & Development,12,4,Life Sciences,1,1364,3,Male,72,3,5,Research Scientist,2,Divorced,2842,2605,5,Y,No,11,3,3,80,0,2,4,3,1,1,1,1
31,No,Travel_Rarely,175,Research & Development,11,3,Life Sciences,1,1365,3,Female,70,2,1,Research Director,4,Single,4782,7545,2,Y,Yes,12,3,2,80,1,7,1,1,0,0,0,0
43,No,Travel_Rarely,1413,Sales,10,3,Life Sciences,1,1366,1,Female,44,4,2,Sales Executive,3,Married,3336,7416,3,Y,No,18,4,2,80,0,20,3,2,6,0,4,5
25,Yes,Travel_Frequently,990,Research & Development,15,3,Medical,1,1367,3,Female,30,3,1,Manager,3,Married,4047,20554,2,Y,Yes,22,3,2,80,0,5,3,4,4,2,2,3
27,No,Non-Travel,1471,Human Resources,9,1,Technical Degree,1,1368,4,Female,87,3,5,Manager,3,Single,4681,5104,1,Y,No,18,3,3,80,1,4,2,2,1,0,3,0
44,No,Travel_Rarely,154,Sales,4,5,Marketing,1,1369,1,Female,83,3,2,Sales Executive,3,Single,3905,12495,2,Y,No,11,3,4,80,1,18,1,3,7,7,7,6
40,Yes,Travel_Rarely,566,Sales,5,2,Technical Degree,1,1370,4,Male,34,3,3,Sales Executive,2,Single,8759,5839,0,Y,No,17,3,3,80,2,13,2,4,1,1,7,1
33,No,Non-Travel,870,Human Resources,11,3,Medical,1,1371,3,Female,91,3,3,Human Resources,4,Single,11482,13324,5,Y,Yes,11,4,4,80,1,9,1,1,5,3,1,1
40,No,Travel_Rarely,219,Sales,18,3,Marketing,1,1372,4,Female,75,3,4,Sales Executive,1,Divorced,8248,26499,5,Y,Yes,13,3,3,80,0,18,2,4,5,2,0,2
28,No,Travel_Rarely,319,Research & Development,2,1,Life Sciences,1,1373,1,Male,94,2,3,Research Scientist,4,Divorced,1698,18376,4,Y,No,15,3,1,80,1,9,6,1,9,0,1,1
37,No,Non-Travel,721,Research & Development,3,2,Human Resources,1,1374,4,Male,57,3,2,Research Scientist,2,Single,3343,2652,2,Y,No,16,3,1,80,3,5,3,2,0,0,0,0
38,No,Travel_Rarely,902,Sales,24,1,Life Sciences,1,1375,3,Male,70,3,3,Manager,1,Single,4415,24721,4,Y,No,15,3,3,80,2,16,6,2,15,2,0,6
33,No,Travel_Frequently,383,Research & Development,7,2,Life Sciences,1,1376,3,Female,52,2,3,Research Scientist,3,Divorced,1623,20237,4,Y,No,12,3,2,80,0,21,3,4,8,1,11,0
29,Yes,Travel_Rarely,1423,Research & Development,1,4,Life Sciences,1,1377,3,Male,61,3,1,Laboratory Technician,2,Single,2905,8294,0,Y,No,18,3,2,80,1,5,2,2,1,0,10,1
37,No,Travel_Rarely,815,Research & Development,9,3,Human Resources,1,1378,1,Male,87,3,1,Research Director,4,Divorced,4381,5799,1,Y,Yes,13,3,3,80,3,15,1,4,1,1,1,1
36,Yes,Non-Travel,1423,Research & Development,29,2,Human Resources,1,1379,4,Female,68,4,1,Research Director,3,Single,3754,8720,3,Y,No,19,3,3,80,0,8,2,4,3,0,5,0
32,No,Travel_Rarely,709,Research & Development,15,3,Technical Degree,1,1380,3,Male,62,3,2,Research Scientist,3,Married,4940,7358,4,Y,Yes,11,3,3,80,0,21,3,3,11,1,0,0
27,Yes,Travel_Rarely,1164,Sales,12,5,Medical,1,1381,1,Female,87,2,2,Sales Executive,2,Married,2146,25487,3,Y,No,15,4,4,80,0,19,4,3,12,3,1,3
